cst_cnt,btl_cnt,line,station,date,depth_m,T_degC,salinity,O2_mL_L,Sigma_Theta,O2_sat,O_mmol_kg
33409,839386,76.7,55,2013-11-23,40,13.831,33.5547,5.685,25.1083,96.72,247.6734
33409,839387,76.7,55,2013-11-23,50,13.741,33.5548,5.59,25.12745,94.92,243.5301
33409,839388,76.7,55,2013-11-23,61,12.197,33.546,4.896,25.42617,80.49,213.2336
33409,839389,76.7,55,2013-11-23,69,10.972,33.5758,3.867,25.67498,61.94,168.3772
33409,839390,76.7,55,2013-11-23,75,10.553,33.6251,3.822,25.78726,60.68,166.3995
33409,839391,76.7,55,2013-11-23,86,10.242,33.693,3.195,25.89416,50.4,139.0872
33409,839392,76.7,55,2013-11-23,100,10.059,33.7985,2.675,26.0081,42.06,116.4372
33409,839393,76.7,55,2013-11-23,119,9.874,33.8746,2.361,26.09932,36.99,102.7603
33525,842338,76.7,49,2014-04-16,30,11.055,33.677,4.14,25.73726,66.48,180.2532
33525,842339,76.7,49,2014-04-16,39,10.833,33.692,3.894,25.78882,62.24,169.534
33525,842340,76.7,49,2014-04-16,50,10.128,33.7579,3.044,25.96278,47.93,132.5048
33525,842341,76.7,49,2014-04-16,60,9.546,33.8445,2.499,26.12783,38.86,108.7636
33526,842351,76.7,51,2014-04-16,29,11.121,33.6443,4.204,25.69993,67.59,183.0464
33526,842352,76.7,51,2014-04-16,30,11.087,33.6406,4.093,25.70319,65.76,178.2127
33526,842353,76.7,51,2014-04-16,38,10.552,33.6008,3.679,25.76697,58.41,160.1769
33526,842354,76.7,51,2014-04-16,48,10.279,33.6855,3.168,25.88048,50.02,137.9136
33526,842355,76.7,51,2014-04-16,50,10.242,33.6832,3.261,25.88509,51.45,141.9616
33526,842356,76.7,51,2014-04-16,53,10.185,33.7027,3.091,25.91013,48.71,134.5577
33526,842357,76.7,51,2014-04-16,60,9.947,33.7445,2.899,25.98323,45.46,126.1905
33526,842358,76.7,51,2014-04-16,70,9.851,33.7647,2.817,26.01544,44.08,122.6173
33526,842359,76.7,51,2014-04-16,75,9.805,33.7781,2.8,26.03376,43.77,121.8751
33526,842360,76.7,51,2014-04-16,85,9.663,33.8167,2.63,26.0878,41,114.4695
33526,842361,76.7,51,2014-04-16,100,9.593,33.8284,2.585,26.10901,40.23,112.5086
33526,842362,76.7,51,2014-04-16,119,9.234,33.9244,2.228,26.24301,34.42,96.95801
33527,842374,76.7,55,2014-04-16,29,13.705,33.4849,5.633,25.07957,95.55,245.4149
33527,842375,76.7,55,2014-04-16,30,13.706,33.481,5.596,25.07641,94.92,243.8036
33527,842376,76.7,55,2014-04-16,40,13.633,33.4829,5.534,25.09336,93.73,241.0985
33527,842377,76.7,55,2014-04-16,50,12.055,33.5296,4.519,25.43978,74.07,196.8117
33527,842378,76.7,55,2014-04-16,60,11.375,33.5747,4.151,25.60125,67.07,180.7561
33527,842379,76.7,55,2014-04-16,70,10.76,33.6339,3.56,25.75775,56.78,154.9972
33527,842380,76.7,55,2014-04-16,75,10.619,33.6524,3.405,25.79705,54.15,148.2431
33527,842381,76.7,55,2014-04-16,86,10.345,33.6541,3.31,25.8462,52.32,144.1002
33527,842382,76.7,55,2014-04-16,100,9.814,33.7289,3,25.99478,46.89,130.5855
33595,844118,76.7,49,2014-07-20,24,13.774,33.5014,5.26,25.07789,89.36,229.1646
33595,844119,76.7,49,2014-07-20,30,13.425,33.493,4.96,25.14281,83.65,216.0807
33595,844120,76.7,49,2014-07-20,41,12.963,33.5163,4.372,25.25371,73.04,190.4441
33595,844121,76.7,49,2014-07-20,50,12.687,33.5288,3.989,25.31801,66.26,173.7497
33595,844122,76.7,49,2014-07-20,60,12.452,33.534,3.947,25.36805,65.24,171.912
33596,844128,76.7,51,2014-07-20,30,13.164,33.465,4.91,25.17351,82.35,213.8961
33596,844129,76.7,51,2014-07-20,40,12.715,33.4664,4.758,25.26367,79.05,207.2562
33596,844130,76.7,51,2014-07-20,50,11.79,33.4797,4.458,25.45064,72.63,194.153
33596,844131,76.7,51,2014-07-20,60,10.899,33.5479,3.813,25.66582,60.97,166.0273
33596,844132,76.7,51,2014-07-20,70,10.676,33.5935,3.545,25.74099,56.43,154.3467
33596,844133,76.7,51,2014-07-20,75,10.555,33.6088,3.535,25.7742,56.12,153.9063
33596,844134,76.7,51,2014-07-20,85,10.325,33.6598,3.292,25.85404,52.02,143.3154
33596,844135,76.7,51,2014-07-20,100,10.161,33.6807,3.282,25.8989,51.68,142.8738
33596,844136,76.7,51,2014-07-20,119,9.886,33.7449,3.1,25.99601,48.54,134.9381
33597,844149,76.7,55,2014-07-20,30,12.137,33.4539,4.879,25.36454,80.07,212.506
33597,844150,76.7,55,2014-07-20,40,11.364,33.5215,4.028,25.56097,65.05,175.4069
33597,844151,76.7,55,2014-07-20,50,10.681,33.6023,3.587,25.74614,57.11,156.1745
33597,844152,76.7,55,2014-07-20,60,10.469,33.6265,3.469,25.80228,54.98,151.0287
33597,844153,76.7,55,2014-07-20,70,10.388,33.6398,3.408,25.82702,53.92,148.3693
33597,844154,76.7,55,2014-07-20,75,10.363,33.647,3.368,25.83714,53.26,146.6265
33597,844155,76.7,55,2014-07-20,86,10.261,33.6645,3.31,25.86869,52.23,144.097
33597,844156,76.7,55,2014-07-20,100,10.064,33.7368,3.027,25.95909,47.58,131.7653
33670,846067,76.7,49,2014-11-22,30,16.833,33.468,5.631,24.38106,101.7,245.495
33670,846068,76.7,49,2014-11-22,40,14.987,33.3813,5.393,24.73039,93.84,235.0388
33670,846069,76.7,49,2014-11-22,50,14.435,33.3965,5.084,24.86077,87.48,221.5437
33670,846070,76.7,49,2014-11-22,60,14.235,33.4051,4.915,24.91007,84.23,214.1689
33671,846077,76.7,51,2014-11-21,30,14.643,33.381100000000004,5.502,24.8035,95.07,239.7721
33671,846078,76.7,51,2014-11-21,40,14.093,33.3503,5.176,24.89618,88.42,225.545
33671,846079,76.7,51,2014-11-21,50,12.641,33.3655,4.83,25.20038,80.07,210.4055
33671,846080,76.7,51,2014-11-21,60,11.868,33.3976,4.528,25.37282,73.86,197.2165
33671,846081,76.7,51,2014-11-21,69,11.305,33.4697,4.093,25.53269,65.99,178.2424
33671,846082,76.7,51,2014-11-21,75,11.068,33.5281,3.871,25.621,62.11,168.5602
33671,846083,76.7,51,2014-11-21,85,10.962,33.5506,3.714,25.65783,59.46,161.7179
33671,846084,76.7,51,2014-11-21,100,10.622,33.615,3.441,25.76842,54.71,149.8146
33672,846098,76.7,55,2014-11-21,30,16.943,33.496,5.655,24.37681,102.37,246.5424
33672,846099,76.7,55,2014-11-21,40,16.543,33.4681,5.589,24.4492,100.36,243.6478
33672,846100,76.7,55,2014-11-21,50,15.46,33.404,5.355,24.64515,94.08,233.4021
33672,846101,76.7,55,2014-11-21,59,15.127,33.3882,5.287,24.70656,92.25,230.4244
33672,846102,76.7,55,2014-11-21,69,13.032,33.2917,5.096,25.06766,85.13,222.0218
33672,846103,76.7,55,2014-11-21,75,12.109,33.2743,5.047,25.23265,82.68,219.8516
33672,846104,76.7,55,2014-11-21,85,11.597,33.3298,4.701,25.37144,76.2,204.7518
33672,846105,76.7,55,2014-11-21,99,10.289,33.3681,4.361,25.63322,68.73,189.8947
33672,846106,76.7,55,2014-11-21,100,10.227,33.3771,4.331,25.68343,68.18,188.5791
33672,846107,76.7,55,2014-11-21,119,9.778,33.5485,3.762,25.86053,58.69,163.7756
33773,848673,76.7,49,2015-01-30,30,14.729,33.2947,5.793,24.7185,100.22,252.4746
33773,848674,76.7,49,2015-01-30,40,14.68,33.3014,5.76,24.73477,99.56,251.0324
33773,848675,76.7,49,2015-01-30,50,14.191,33.3098,5.547,24.84509,94.93,241.7234
33773,848676,76.7,49,2015-01-30,62,13.331,33.3703,4.926,25.06859,82.85,214.6151
33774,848682,76.7,51,2015-01-30,30,15.13,33.3168,5.793,24.649,101.05,252.4917
33774,848683,76.7,51,2015-01-30,40,14.027,33.2676,5.555,24.84601,94.72,242.0718
33774,848684,76.7,51,2015-01-30,50,13.191,33.227,5.384,24.98501,90.21,234.5882
33774,848685,76.7,51,2015-01-30,60,12.136,33.2329,4.96,25.19469,81.28,216.0698
33774,848686,76.7,51,2015-01-30,70,11.503,33.2547,4.784,25.32957,77.35,208.3754
33774,848687,76.7,51,2015-01-30,75,10.963,33.289,4.752,25.45355,75.96,206.9565
33774,848688,76.7,51,2015-01-30,85,10.724,33.3318,4.465,25.52933,71.02,194.4429
33774,848689,76.7,51,2015-01-30,100,10.402,33.4275,4.16,25.66028,65.75,181.1376
33775,848702,76.7,55,2015-01-30,30,15.056,33.3605,5.71,24.69876,99.48,248.862
33775,848703,76.7,55,2015-01-30,40,14.45,33.3412,5.496,24.81431,94.57,239.5081
33775,848704,76.7,55,2015-01-30,50,13.011,33.2396,5.29,25.03045,88.31,230.4823
33775,848705,76.7,55,2015-01-30,51,12.882,33.237,5.277,25.05386,87.85,229.9107
33775,848706,76.7,55,2015-01-30,60,12.185,33.2542,5.029,25.20195,82.51,219.074
33775,848707,76.7,55,2015-01-30,70,11.449,33.3861,4.472,25.44158,72.29,194.7644
33775,848708,76.7,55,2015-01-30,75,11.216,33.4006,4.381,25.49526,70.47,190.7912
33775,848709,76.7,55,2015-01-30,85,10.562,33.4109,4.278,25.61915,67.84,186.2831
33775,848710,76.7,55,2015-01-30,100,10.351,33.5575,3.784,25.7704,59.79,164.7478
33775,848711,76.7,55,2015-01-30,101,10.337,33.5748,3.753,25.78633,59.28,163.3956
33846,850585,76.7,49,2015-04-19,30,11.156,33.5659,6.115,25.63267,98.34,266.2707
33846,850586,76.7,49,2015-04-19,40,10.969,33.5673,5.855,25.66764,93.78,254.9406
33846,850587,76.7,49,2015-04-19,50,9.799,33.5699,3.937,25.87118,61.46,171.3923
33846,850588,76.7,49,2015-04-19,59,9.648,33.6907,3.25,25.99084,50.61,141.4681
33847,850594,76.7,51,2015-04-19,30,11.554,33.3195,6.014,25.36879,97.4,261.9401
33847,850595,76.7,51,2015-04-19,40,11.471,33.3226,5.811,25.38683,93.94,253.094
33847,850596,76.7,51,2015-04-19,50,11.141,33.3974,5.792,25.50513,93.01,252.2374
33847,850597,76.7,51,2015-04-19,60,10.579,33.4051,5.43,25.61065,86.15,236.4482
33847,850598,76.7,51,2015-04-19,70,10.009,33.4988,4.067,25.78139,63.76,177.0672
33847,850599,76.7,51,2015-04-19,75,9.996,33.5939,3.623,25.85801,56.81,157.7247
33847,850600,76.7,51,2015-04-19,85,9.572,33.7348,3.021,26.03873,46.97,131.4939
33847,850601,76.7,51,2015-04-19,100,9.165,33.8044,3.021,26.15948,46.57,131.4785
33848,850614,76.7,55,2015-04-19,30,12.191,33.3273,5.78,25.25606,94.89,251.7759
33848,850615,76.7,55,2015-04-19,40,11.815,33.3484,5.876,25.34353,95.71,255.9358
33848,850617,76.7,55,2015-04-19,50,11.443,33.3812,5.424,25.43795,87.66,236.2267
33848,850618,76.7,55,2015-04-19,60,10.856,33.4208,4.855,25.57443,77.5,211.4174
33848,850619,76.7,55,2015-04-19,70,10.253,33.4759,4.151,25.72228,65.41,180.7348
33848,850620,76.7,55,2015-04-19,75,9.998,33.5993,3.722,25.86189,58.37,162.034
33848,850621,76.7,55,2015-04-19,85,9.887,33.6555,3.378,25.92472,52.86,147.0493
33848,850622,76.7,55,2015-04-19,100,9.505,33.7971,2.81,26.09893,43.64,122.3026
33916,852361,76.7,49,2015-07-19,21,12.82,33.4725,4.851,25.24687,80.78,211.9
33916,852362,76.7,49,2015-07-19,30,12.101,33.5221,4,25.42429,65.62,174.7
33916,852363,76.7,49,2015-07-19,40,11.821,33.5417,3.764,25.49256,61.39,164.4
33916,852364,76.7,49,2015-07-19,50,11.577,33.5436,3.636,25.53967,59,158.84
33916,852365,76.7,49,2015-07-19,60,11.422,33.5491,3.439,25.57278,55.61,150.2
33917,852371,76.7,51,2015-07-20,30,13.779,33.4132,6.094,25.00905,103.48,266.21
33917,852372,76.7,51,2015-07-20,40,12.293,33.3991,4.629,25.29287,76.19,202.22
33917,852373,76.7,51,2015-07-20,50,11.44,33.3462,4.485,25.41129,72.47,195.95
33917,852374,76.7,51,2015-07-20,60,10.289,33.3011,4.442,25.57941,69.98,194.06
33917,852375,76.7,51,2015-07-20,70,10.144,33.4167,3.973,25.69458,62.44,173.58
33917,852376,76.7,51,2015-07-20,75,9.827,33.4362,3.997,25.76305,62.38,174.02
33917,852377,76.7,51,2015-07-20,84,9.772,33.482,3.817,25.80826,59.52,166.75
33917,852378,76.7,51,2015-07-20,100,9.88,33.6895,3.186,25.95302,49.86,139.16
33918,852392,76.7,55,2015-07-20,30,15.69,33.4079,6.086,24.59575,107.42,265.85
33918,852393,76.7,55,2015-07-20,40,12.448,33.402,4.908,25.26544,81.05,214.38
33918,852394,76.7,55,2015-07-20,50,11.631,33.4388,4.044,25.44828,65.65,176.64
33918,852395,76.7,55,2015-07-20,60,11.501,33.4653,3.803,25.4932,61.57,166.1
33918,852396,76.7,55,2015-07-20,71,10.986,33.5236,3.594,25.63193,57.57,156.99
33918,852397,76.7,55,2015-07-20,75,10.945,33.5289,3.56,25.64352,56.97,155.01
33918,852398,76.7,55,2015-07-20,85,10.829,33.5541,3.466,25.68408,55.34,151.38
33918,852399,76.7,55,2015-07-20,100,10.544,33.6057,3.305,25.77473,52.45,144.34
33987,854167,76.7,49,2015-11-08,25,15.495,33.2735,5.764,24.53528,101.26,251.79
33987,854168,76.7,49,2015-11-08,30,15.226,33.2665,5.743,24.58933,100.34,250.33
33987,854169,76.7,49,2015-11-08,31,15.214,33.2699,5.71,24.59463,99.75,249.42
33987,854170,76.7,49,2015-11-08,41,14.196,33.2892,5.061,24.8276,86.61,221.07
33987,854171,76.7,49,2015-11-08,50,14.21,33.2912,5.016,24.82676,85.86,219.13
33987,854172,76.7,49,2015-11-08,60,13.953,33.2996,4.803,24.88721,81.79,209.79
33988,854178,76.7,51,2015-11-08,30,15.979,33.2735,5.691,24.4276,100.95,248.59
33988,854179,76.7,51,2015-11-08,40,15.075,33.2706,5.32,24.62602,92.67,232.4
33988,854180,76.7,51,2015-11-08,50,14.066,33.2751,4.993,24.84431,85.21,218.1
33988,854181,76.7,51,2015-11-08,60,13.703,33.2727,4.928,24.91773,83.47,215.27
33988,854182,76.7,51,2015-11-08,70,13.259,33.2882,4.758,25.01991,79.86,207.84
33988,854183,76.7,51,2015-11-08,75,13.233,33.2936,4.744,25.02956,79.58,206.69
33988,854184,76.7,51,2015-11-08,85,12.721,33.339,4.471,25.16612,74.22,195.3
33988,854185,76.7,51,2015-11-08,100,11.376,33.2587,4.578,25.35713,73.82,199.4
33988,854186,76.7,51,2015-11-08,101,11.123,33.2411,4.613,25.38895,73.97,201.52
33989,854199,76.7,55,2015-11-08,30,16.536,33.2647,5.721,24.29389,102.6,249.91
33989,854200,76.7,55,2015-11-08,40,15.716,33.2764,5.796,24.48948,102.27,253.19
33989,854201,76.7,55,2015-11-08,50,13.323,33.0689,5.872,24.83634,98.56,256.56
33989,854202,76.7,55,2015-11-08,60,11.487,33.2166,4.667,25.30242,75.42,203.9
33989,854203,76.7,55,2015-11-08,70,11.275,33.2145,4.658,25.33964,74.93,203.49
33989,854204,76.7,55,2015-11-08,75,10.887,33.2969,4.493,25.47313,71.71,195.67
33989,854205,76.7,55,2015-11-08,85,10.524,33.3528,4.19,25.58043,66.37,183.01
33989,854206,76.7,55,2015-11-08,100,9.866,33.4623,3.881,25.77791,60.63,169.52
34086,856559,76.7,49,2016-01-22,21,14.019,33.5091,5.749,25.033080000000002,98.17,250.99
34086,856560,76.7,49,2016-01-22,30,13.835,33.5316,5.42,25.08904,92.21,236.13
34086,856561,76.7,49,2016-01-22,31,13.811,33.5304,5.378,25.09311,91.45,234.78
34086,856562,76.7,49,2016-01-22,39,13.755,33.5375,5.265,25.11057,89.43,229.82
34086,856563,76.7,49,2016-01-22,49,13.61,33.5465,5.029,25.14774,85.16,219.53
34086,856564,76.7,49,2016-01-22,50,13.575,33.5486,4.958,25.15655,83.9,215.99
34086,856565,76.7,49,2016-01-22,60,13.51,33.5508,4.844,25.17201,81.86,211.45
34087,856571,76.7,51,2016-01-22,21,14.068,33.4533,5.875,24.97979,100.38,256.49
34087,856572,76.7,51,2016-01-22,29,14.058,33.4588,5.808,24.98659,99.22,253.56
34087,856573,76.7,51,2016-01-22,30,14.053,33.4626,5.811,24.99063,99.26,253.19
34087,856574,76.7,51,2016-01-22,40,14.045,33.4889,5.68,25.0132,97.02,247.95
34087,856575,76.7,51,2016-01-22,49,13.931,33.5188,5.487,25.06046,93.52,239.52
34087,856576,76.7,51,2016-01-22,50,13.903,33.5494,5.313,25.08995,90.52,231.47
34087,856577,76.7,51,2016-01-22,59,13.596,33.5387,5.013,25.14513,84.86,218.84
34087,856578,76.7,51,2016-01-22,70,13.114,33.5702,4.541,25.26709,76.06,198.24
34087,856579,76.7,51,2016-01-22,75,12.801,33.5583,4.188,25.31992,69.74,182.42
34087,856580,76.7,51,2016-01-22,85,11.847,33.5581,3.778,25.5026,61.65,164.91
34087,856581,76.7,51,2016-01-22,99,11.457,33.5915,3.63,25.60115,58.76,158.44
34087,856582,76.7,51,2016-01-22,100,11.405,33.5889,3.64,25.60866,58.85,158.5
34087,856583,76.7,51,2016-01-22,119,10.881,33.6728,3.289,25.76881,52.6,143.55
34088,856596,76.7,55,2016-01-21,30,14.109,33.2444,5.978,24.81047,102.09,260.98
34088,856597,76.7,55,2016-01-21,40,14.096,33.2887,5.945,24.84798,101.53,259.55
34088,856598,76.7,55,2016-01-21,50,13.889,33.3364,5.827,24.92825,99.12,253.9
34088,856599,76.7,55,2016-01-21,51,13.862,33.3306,5.778,24.92939,98.23,252.26
34088,856600,76.7,55,2016-01-21,60,14.108,33.4599,5.681,24.97889,97.14,247.98
34088,856601,76.7,55,2016-01-21,70,13.324,33.369,5.318,25.06943,89.42,231.69
34088,856602,76.7,55,2016-01-21,75,13.256,33.3776,5.276,25.08998,88.59,229.86
34088,856603,76.7,55,2016-01-21,85,12.689,33.4205,4.793,25.2355,79.55,209.25
34088,856604,76.7,55,2016-01-21,100,11.709,33.5045,3.905,25.48729,63.51,170.45
34189,859154,76.7,49,2016-04-12,29,10.803,33.6564,4.219,25.76597,67.37,184.05
34189,859155,76.7,49,2016-04-12,30,10.792,33.6604,4.126,25.77106,65.87,179.64
34189,859156,76.7,49,2016-04-12,39,10.628,33.6781,3.934,25.81402,62.59,171.6
34189,859157,76.7,49,2016-04-12,50,10.486,33.702,3.622,25.8578,57.45,158
34189,859158,76.7,49,2016-04-12,60,10.463,33.7122,3.516,25.87014,55.75,153.35
34190,859164,76.7,51,2016-04-12,30,11.139,33.3963,4.44,25.50375,71.3,193.36
34190,859165,76.7,51,2016-04-12,30,11.139,33.3963,4.44,25.50375,71.3,193.36
34190,859166,76.7,51,2016-04-12,39,10.703,33.6809,4.31,25.80307,68.69,187.64
34190,859167,76.7,51,2016-04-12,50,10.322,33.7502,3.374,25.92366,53.35,147.2
34190,859168,76.7,51,2016-04-12,59,10.246,33.7581,3.273,25.9432,51.66,142.78
34190,859169,76.7,51,2016-04-12,70,10.178,33.7657,3.16,25.96115,49.81,137.84
34190,859170,76.7,51,2016-04-12,75,10.117,33.7794,3.102,25.9824,48.83,135.03
34190,859171,76.7,51,2016-04-12,86,10.104,33.788,3.031,25.99175,47.7,132.21
34190,859172,76.7,51,2016-04-12,100,10.067,33.8009,2.93,26.00862,46.08,127.54
34190,859173,76.7,51,2016-04-12,102,10.053,33.8017,2.964,26.01169,46.6,129.31
34191,859187,76.7,55,2016-04-12,21,14.669,33.3314,5.94,24.75906,102.67,259.23
34191,859188,76.7,55,2016-04-12,30,14.04,33.3437,5.796,24.90149,98.91,252.94
34191,859189,76.7,55,2016-04-12,41,13.113,33.3611,5.169,25.10383,86.54,225.57
34191,859190,76.7,55,2016-04-12,50,12.335,33.3576,4.782,25.25316,78.76,208.68
34191,859191,76.7,55,2016-04-12,60,11.444,33.3711,4.303,25.43037,69.54,187.79
34191,859192,76.7,55,2016-04-12,69,10.565,33.4636,3.742,25.65904,59.37,163.29
34191,859193,76.7,55,2016-04-18,75,10.258,33.493,3.639,25.73497,57.36,158.44
34191,859194,76.7,55,2016-04-12,85,10.129,33.5041,3.63,25.76591,57.06,158.38
34191,859195,76.7,55,2016-04-12,100,9.74,33.6055,3.385,25.91063,52.78,147.67
34330,862881,76.7,49,2016-11-20,30,13.183,33.4186,5.099,25.13381,85.52,222.7
34330,862882,76.7,49,2016-11-20,40,13.099,33.4206,5.053,25.15262,84.6,220.68
34330,862883,76.7,49,2016-11-20,50,12.835,33.4327,4.859,25.21462,80.91,211.67
34330,862884,76.7,49,2016-11-20,62,12.696,33.4404,4.668,25.24837,77.51,203.88
34331,862890,76.7,51,2016-11-20,30,13.443,33.4175,5.208,25.08077,87.83,226.9
34331,862891,76.7,51,2016-11-20,31,13.395,33.4135,5.265,25.08741,88.7,229.93
34331,862892,76.7,51,2016-11-20,41,13.081,33.4188,4.944,25.15486,82.75,215.94
34331,862893,76.7,51,2016-11-20,50,12.943,33.4208,4.792,25.18418,79.97,209.28
34331,862894,76.7,51,2016-11-20,60,11.646,33.4417,3.785,25.44823,61.46,165.31
34331,862895,76.7,51,2016-11-20,70,11.283,33.4761,3.631,25.54169,58.52,158.59
34331,862896,76.7,51,2016-11-20,75,11.082,33.498,3.59,25.59507,57.61,156.33
34331,862897,76.7,51,2016-11-20,85,10.739,33.5425,3.338,25.69086,53.18,145.79
34331,862898,76.7,51,2016-11-20,100,10.28,33.6416,3.079,25.84814,48.6,134.45
34332,862911,76.7,55,2016-11-20,30,13.617,33.1874,5.423,24.86758,91.65,236.92
34332,862912,76.7,55,2016-11-20,40,13.01,33.2077,5.206,25.00541,86.89,227.41
34332,862913,76.7,55,2016-11-20,50,12.284,33.205,5.002,25.14451,82.22,218.53
34332,862914,76.7,55,2016-11-20,60,11.517,33.2181,4.676,25.29811,75.62,204.26
34332,862915,76.7,55,2016-11-20,70,11.254,33.2667,4.47,25.38403,71.9,195.26
34332,862916,76.7,55,2016-11-20,75,11.131,33.3037,4.317,25.4351,69.27,188.02
34332,862917,76.7,55,2016-11-20,86,11.071,33.3294,4.19,25.46629,67.15,183.02
34332,862918,76.7,55,2016-11-20,100,10.624,33.4528,3.745,25.64167,59.48,163.58
34412,864940,76.7,49,2017-01-20,30,12.883,33.3468,5.439,25.1376,90.62,236.95
34412,864941,76.7,49,2017-01-20,31,12.896,33.3447,5.432,25.13347,90.52,237.27
34412,864942,76.7,49,2017-01-20,40,12.594,33.3871,4.949,25.22572,81.97,216.14
34412,864943,76.7,49,2017-01-20,50,12.5,33.3909,4.78,25.24733,79.02,208.77
34413,864949,76.7,51,2017-01-19,30,13.079,33.3129,5.635,25.07267,94.25,245.5
34413,864950,76.7,51,2017-01-19,32,13.064,33.31,5.666,25.0735,94.74,247.51
34413,864951,76.7,51,2017-01-19,41,12.816,33.3669,5.184,25.16689,86.26,225.83
34413,864952,76.7,51,2017-01-19,50,12.305,33.4018,4.61,25.29318,75.9,201.37
34413,864953,76.7,51,2017-01-19,60,11.878,33.4407,4.211,25.40443,68.72,183.9
34413,864954,76.7,51,2017-01-19,70,11.66,33.4741,4.021,25.4713,65.33,175.61
34413,864955,76.7,51,2017-01-19,75,11.599,33.5089,4.077,25.50982,66.16,177.55
34413,864956,76.7,51,2017-01-19,85,11.145,33.5536,3.684,25.6275,59.22,160.89
34413,864957,76.7,51,2017-01-19,100,10.605,33.6476,3.051,25.79679,48.5,132.83
34413,864958,76.7,51,2017-01-19,101,10.467,33.6672,3.095,25.83604,49.06,135.15
34414,864977,76.7,55,2017-01-19,26,12.982,33.3219,5.557,25.09861,92.76,242.73
34414,864978,76.7,55,2017-01-19,30,12.977,33.3258,5.502,25.10283,91.84,239.7
34414,864979,76.7,55,2017-01-19,36,12.936,33.3358,5.433,25.11898,90.61,237.31
34414,864980,76.7,55,2017-01-19,44,12.473,33.3696,4.837,25.23571,79.9,211.26
34414,864981,76.7,55,2017-01-19,50,12.269,33.4161,4.569,25.31113,75.17,199.01
34414,864982,76.7,55,2017-01-19,53,12.221,33.4164,4.442,25.32064,73.01,194
34414,864983,76.7,55,2017-01-19,61,11.767,33.4278,4.134,25.41511,67.3,180.54
34414,864984,76.7,55,2017-01-19,70,11.259,33.4497,3.91,25.52548,62.97,170.76
34414,864985,76.7,55,2017-01-19,75,10.882,33.5095,3.836,25.63957,61.3,167.03
34414,864986,76.7,55,2017-01-19,85,10.822,33.5101,3.653,25.65104,58.3,159.56
34414,864987,76.7,55,2017-01-19,100,10.484,33.5641,3.492,25.75268,55.33,152.04
34414,864988,76.7,55,2017-01-19,101,10.48,33.5372,3.569,25.73244,56.54,155.85
34516,867469,76.7,49,2017-04-13,30,10.659,33.6287,3.978,25.76972,63.31,173.73
34516,867470,76.7,49,2017-04-13,40,10.142,33.6528,3.441,25.87799,54.16,150.29
34516,867471,76.7,49,2017-04-13,50,10.022,33.6792,3.254,25.91926,51.09,142.11
34517,867477,76.7,51,2017-04-13,30,11.863,33.3925,5.186,25.36837,84.58,226.52
34517,867478,76.7,51,2017-04-13,40,10.931,33.4667,4.298,25.59606,68.74,187.73
34517,867479,76.7,51,2017-04-13,50,10.75,33.5589,4.197,25.70023,66.9,183.33
34517,867480,76.7,51,2017-04-13,60,10.496,33.6137,3.819,25.78763,60.56,166.81
34517,867481,76.7,51,2017-04-13,70,10.193,33.631100000000004,3.548,25.85357,55.89,154.97
34517,867482,76.7,51,2017-04-13,75,10.127,33.648,3.397,25.87816,53.44,147.88
34517,867483,76.7,51,2017-04-13,85,9.737,33.7148,2.978,25.99595,46.47,130.04
34517,867484,76.7,51,2017-04-13,100,9.638,33.7445,2.9,26.03604,45.16,126.65
34518,867497,76.7,55,2017-04-13,30,13.111,33.2291,5.99,25.00145,100.2,261.68
34518,867498,76.7,55,2017-04-13,40,13.01,33.2366,5.973,25.02778,99.71,260.94
34518,867499,76.7,55,2017-04-13,50,12.092,33.31,5.497,25.26234,90.04,240.15
34518,867500,76.7,55,2017-04-13,60,11.597,33.3638,5.061,25.39671,82.06,221.1
34518,867501,76.7,55,2017-04-13,70,10.873,33.4381,4.104,25.58534,65.54,179.26
34518,867502,76.7,55,2017-04-13,75,10.748,33.4624,4.03,25.62646,64.19,175.48
34518,867503,76.7,55,2017-04-13,85,10.469,33.4948,3.833,25.70062,60.69,167.44
34518,867504,76.7,55,2017-04-13,100,10.041,33.6175,3.324,25.86984,52.18,144.71
34518,867505,76.7,55,2017-04-13,101,10.023,33.6188,3.331,25.87392,52.27,145.49
34591,869458,76.7,49,2017-08-14,22,11.814,33.5294,3.694,25.48346,60.24,161.22
34591,869459,76.7,49,2017-08-14,30,11.556,33.5519,3.5,25.54906,56.77,152.72
34591,869460,76.7,49,2017-08-14,40,11.212,33.5747,3.357,25.62988,54.05,146.47
34591,869461,76.7,49,2017-08-14,50,10.878,33.6064,3.088,25.71467,49.37,134.73
34591,869462,76.7,49,2017-08-14,60,10.8,33.6161,2.976,25.73642,47.5,129.84
34592,869468,76.7,51,2017-08-14,21,13.621,33.4931,5.219,25.10261,88.38,227.79
34592,869469,76.7,51,2017-08-14,30,12.684,33.5,4.431,25.29523,73.59,193.01
34592,869470,76.7,51,2017-08-14,31,12.479,33.4964,4.161,25.33221,68.8,181.61
34592,869471,76.7,51,2017-08-14,41,11.721,33.5021,3.848,25.48042,62.61,167.95
34592,869472,76.7,51,2017-08-14,50,11.289,33.5537,3.491,25.60007,56.3,152.36
34592,869473,76.7,51,2017-08-14,60,10.815,33.6209,3.066,25.73751,48.96,133.81
